hostName,Order.1.2,Family.1.2,Genus.1.2,IUCN.Status.1.2,Mass.g,Group,parasiteName,ParType,ParPhylum,Prevalence,HostsSampled,SamplingType,HostEnvironment,Citation
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,1,10,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.4,5,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,1,10,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.29,53,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.43,30,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.33,45,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,1,29,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.97,29,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.33,30,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.51,45,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.32,53,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.5,5,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,1,42,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.98,45,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.96,45,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,0.73,11,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Respirovirus Human parainfluenza virus 3,Virus,RNA virus,1,41,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Staphylococcus aureus,Bacteria,Firmicutes,0.04,63,NA,terrestrial,Davidson et al 1999
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Staphylococcus epidermidis,Bacteria,Firmicutes,0.04,63,NA,terrestrial,Davidson et al 1999
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Staphylococcus hyicus,Bacteria,Firmicutes,0.17,63,NA,terrestrial,Davidson et al 1999
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Varicellovirus Bovine alphaherpesvirus 1,Virus,DNA virus,0.38,76,Serology,terrestrial,Taylor et al 1997
Bison_bison,Cetartiodactyla,Bovidae,Bison,NT,579255.3,ungulates,Varicellovirus Bovine alphaherpesvirus 1,Virus,DNA virus,0.00273,366,Serology,terrestrial,Zarnke and Erickson 1990
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ashworthius sidemi,Helminth,Nematoda,1,4,NA,terrestrial,Drozdz et al. 1998
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ashworthius sidemi,Helminth,Nematoda,1,4,NA,terrestrial,Drozdz et al. 1998
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ashworthius sidemi,Helminth,Nematoda,1,4,NA,terrestrial,Drozdz et al. 1998
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ashworthius sidemi,Helminth,Nematoda,1,4,NA,terrestrial,Drozdz et al. 1998
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Capillaria bilobata,Helminth,Nematoda,0.22,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Capillaria bilobata,Helminth,Nematoda,0.45,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Chabertia ovina,Helminth,Nematoda,0.25,4,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Chorioptes bovis,Arthropod,Arthropoda,NA,61,NA,terrestrial,Kadulski et al 1996
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Cooperia oncophora,Helminth,Nematoda,0.33,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Cooperia oncophora,Helminth,Nematoda,0.6,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Cooperia pectinata,Helminth,Nematoda,0.08,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Cooperia punctata,Helminth,Nematoda,0.08,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Cooperia punctata,Helminth,Nematoda,0.4,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Cooperia surnabada,Helminth,Nematoda,0.03,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Cooperia surnabada,Helminth,Nematoda,0.05,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Corynebacterium pilosum,Bacteria,Actinobacteria,NA,255,DirectOther,terrestrial,Kita et al 2003
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Corynebacterium renale,Bacteria,Actinobacteria,NA,255,DirectOther,terrestrial,Kita et al 2003
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Coxiella burnetii,Bacteria,Proteobacteria,0.76,47,Serology,terrestrial,Szarek et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Cryptosporidium parvum,Protozoa,Apicomplexa,0.31,NA,DirectFecal,terrestrial,Bednarska et al. 2007
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Damalinia sedecimdecembrii,Arthropod,Arthropoda,0.28,61,NA,terrestrial,Kadulski et al 1996
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Demodex bisonianus,Arthropod,Arthropoda,0.46,211,NA,terrestrial,Izdebska and Fryderyk 2000
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Demodex bisonianus,Arthropod,Arthropoda,NA,30,NA,terrestrial,Kadulski and Izdebska 1996
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Demodex bisonianus,Arthropod,Arthropoda,0.52,61,NA,terrestrial,Kadulski et al 1996
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Demodex bovis,Arthropod,Arthropoda,NA,211,NA,terrestrial,Izdebska and Fryderyk 2000
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Dermacentor reticulatus,Arthropod,Arthropoda,NA,72,NA,terrestrial,Izdebska 1998
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Dermacentor reticulatus,Arthropod,Arthropoda,NA,61,NA,terrestrial,Kadulski et al 1996
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Dicrocoelium dendriticum,Helminth,Platyhelminthes,0.41,17,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Dictyocaulus viviparus,Helminth,Nematoda,0.61,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Escherichia coli,Bacteria,Proteobacteria,NA,255,DirectOther,terrestrial,Kita et al 2003
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Fasciola hepatica,Helminth,Platyhelminthes,0.44,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Fusobacterium necrophorum,Bacteria,Fusobacteria,NA,63,NA,terrestrial,Kita et al 1990
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Fusobacterium necrophorum,Bacteria,Fusobacteria,NA,255,DirectOther,terrestrial,Kita et al 2003
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Giardia intestinalis,Protozoa,Sarcomastigophora,0.13,NA,DirectFecal,terrestrial,Bednarska et al. 2007
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Haemonchus placei,Helminth,Nematoda,0.11,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Haemonchus placei,Helminth,Nematoda,0.05,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ixodes persulcatus,Arthropod,Arthropoda,NA,61,NA,terrestrial,Kadulski et al 1996
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ixodes ricinus,Arthropod,Arthropoda,0.12,61,NA,terrestrial,Kadulski et al 1996
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Lipoptena cervi,Arthropod,Arthropoda,0.08,61,NA,terrestrial,Kadulski et al 1996
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Moniezia benedeni,Helminth,Platyhelminthes,1,1,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Mycobacterium bovis,Bacteria,Actinobacteria,NA,12,DirectOther,terrestrial,Pavlik et al 2002
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Mycoplasma bovigenitalium,Bacteria,Firmicutes,0.21,48,Serology,terrestrial,Thiede et al 2002
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Mycoplasma bovigenitalium,Bacteria,Firmicutes,0.66,50,Serology,terrestrial,Thiede et al 2002
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Mycoplasma bovigenitalium,Bacteria,Firmicutes,0.32,97,Serology,terrestrial,Thiede et al 2002
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Mycoplasma bovigenitalium,Bacteria,Firmicutes,0.28,53,Serology,terrestrial,Thiede et al 2002
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Mycoplasma bovigenitalium,Bacteria,Firmicutes,0.17,30,Serology,terrestrial,Thiede et al 2002
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Mycoplasma bovigenitalium,Bacteria,Firmicutes,0.43,49,Serology,terrestrial,Thiede et al 2002
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Mycoplasma bovigenitalium,Bacteria,Firmicutes,0.43,23,Serology,terrestrial,Thiede et al 2002
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Mycoplasma bovis,Bacteria,Firmicutes,0.01,97,Serology,terrestrial,Thiede et al 2002
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Mycoplasma bovis,Bacteria,Firmicutes,0.06,50,Serology,terrestrial,Thiede et al 2002
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Mycoplasma bovis,Bacteria,Firmicutes,0.02,48,Serology,terrestrial,Thiede et al 2002
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Nematodirella alcidis,Helminth,Nematoda,0.03,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Nematodirus europaeus,Helminth,Nematoda,0.39,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Nematodirus europaeus,Helminth,Nematoda,0.2,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Nematodirus helvetianus,Helminth,Nematoda,0.33,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Nematodirus helvetianus,Helminth,Nematoda,0.25,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Nematodirus roscidus,Helminth,Nematoda,0.61,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Nematodirus roscidus,Helminth,Nematoda,0.45,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Neospora caninum,Protozoa,Apicomplexa,7.3,234,Serology,terrestrial,Cabaj et al. 2005
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Oesophagostomum radiatum,Helminth,Nematoda,1,4,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Onchocerca gutturosa,Helminth,Nematoda,0.36,18,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Onchocerca gutturosa,Helminth,Nematoda,0.35,255,Serology,terrestrial,Kita et al 2003
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Onchocerca lienalis,Helminth,Nematoda,0.6,30,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Onchocerca lienalis,Helminth,Nematoda,0.65,255,Other,terrestrial,Kita et al 2003
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ostertagia kolchida,Helminth,Nematoda,0.83,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ostertagia kolchida,Helminth,Nematoda,0.85,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ostertagia leptospicularis,Helminth,Nematoda,0.86,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ostertagia leptospicularis,Helminth,Nematoda,1,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ostertagia lyrata,Helminth,Nematoda,0.72,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ostertagia lyrata,Helminth,Nematoda,0.75,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ostertagia ostertagi,Helminth,Nematoda,1,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Ostertagia ostertagi,Helminth,Nematoda,1,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Parafasciolopsis fasciolaemorpha,Helminth,Platyhelminthes,0.06,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Paramphistomum cervi,Helminth,Platyhelminthes,0.13,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Pseudomonas aeruginosa,Bacteria,Proteobacteria,NA,255,DirectOther,terrestrial,Kita et al 2003
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Psoroptes ovis,Arthropod,Arthropoda,NA,61,NA,terrestrial,Kadulski et al 1996
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Setaria labiatopapillosa,Helminth,Nematoda,0.25,4,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Spiculopteragia asymmetrica,Helminth,Nematoda,0.1,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Spiculopteragia boehmi,Helminth,Nematoda,0.86,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Spiculopteragia boehmi,Helminth,Nematoda,0.75,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Spiculopteragia mathevossiani,Helminth,Nematoda,0.19,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Spiculopteragia mathevossiani,Helminth,Nematoda,0.15,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Thelazia gulosa,Helminth,Nematoda,0.28,7,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Trichostrongylus axei,Helminth,Nematoda,0.53,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Trichostrongylus axei,Helminth,Nematoda,0.5,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Trichostrongylus capricola,Helminth,Nematoda,0.19,36,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Trichostrongylus capricola,Helminth,Nematoda,0.15,20,NA,terrestrial,Drozdz et al 1994
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Trichuris ovis,Helminth,Nematoda,0.25,4,NA,terrestrial,Drozdz et al 1989
Bison_bonasus,Cetartiodactyla,Bovidae,Bison,VU,5e5,ungulates,Varicellovirus Bovine alphaherpesvirus 1,Virus,DNA virus,0.103,197,Serology,terrestrial,Kita et al 2003
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Amblyomma cajennense,Arthropod,Arthropoda,1,1,NA,terrestrial,Bechara et al 2000
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Amblyomma cajennense,Arthropod,Arthropoda,0.16,25,DirectOther,terrestrial,Szabo et al 2003
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Amblyomma tigrinum,Arthropod,Arthropoda,1,1,NA,terrestrial,Bechara et al 2000
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Amblyomma tigrinum,Arthropod,Arthropoda,NA,115,NA,terrestrial,Szabo et al 2000
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Amblyomma triste,Arthropod,Arthropoda,0.159,63,DirectOther,terrestrial,Szabo et al 2003
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Amblyomma triste,Arthropod,Arthropoda,0.88,25,DirectOther,terrestrial,Szabo et al 2003
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Amblyomma triste,Arthropod,Arthropoda,0.222,9,DirectOther,terrestrial,Szabo et al 2003
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Amblyomma triste,Arthropod,Arthropoda,0.211,38,DirectOther,terrestrial,Szabo et al 2003
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Anaplasma marginale,Bacteria,Proteobacteria,0.286,7,PCR,terrestrial,Machado et al 2006
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Dermacentor nitens,Arthropod,Arthropoda,0.32,25,DirectOther,terrestrial,Szabo et al 2003
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Dermatobia hominis,Arthropod,Arthropoda,NA,115,NA,terrestrial,Szabo et al 2000
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Ehrlichia chaffeensis,Bacteria,Proteobacteria,0.4286,7,PCR,terrestrial,Machado et al 2006
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Rhipicephalus microplus,Arthropod,Arthropoda,1,1,NA,terrestrial,Bechara et al 2000
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Rhipicephalus microplus,Arthropod,Arthropoda,NA,115,NA,terrestrial,Szabo et al 2000
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Rhipicephalus microplus,Arthropod,Arthropoda,0.302,63,DirectOther,terrestrial,Szabo et al 2003
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Rhipicephalus microplus,Arthropod,Arthropoda,0.96,25,DirectOther,terrestrial,Szabo et al 2003
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Rhipicephalus microplus,Arthropod,Arthropoda,1,9,DirectOther,terrestrial,Szabo et al 2003
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Rhipicephalus microplus,Arthropod,Arthropoda,0.447,38,DirectOther,terrestrial,Szabo et al 2003
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,Blastocerus,VU,86666.2,ungulates,Toxoplasma gondii,Protozoa,Apicomplexa,0.27,66,Serology,terrestrial,Ferreira et al 1997
Bos_frontalis,NA,NA,NA,NA,NA,ungulates,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.22,936,NA,terrestrial,Barman et al 1999
Bos_frontalis,NA,NA,NA,NA,NA,ungulates,Betacoronavirus Betacoronavirus 1,Virus,RNA virus,0.54,NA,Serology,terrestrial,Rajkhowa et al. 2007
Bos_frontalis,NA,NA,NA,NA,NA,ungulates,Mycobacterium avium,Bacteria,Actinobacteria,1,1,NA,terrestrial,Lal and Ashraf 1993
Bos_frontalis,NA,NA,NA,NA,NA,ungulates,Mycobacterium avium,Bacteria,Actinobacteria,1,1,NA,terrestrial,Lal and Ashraf 1993
Bos_frontalis,NA,NA,NA,NA,NA,ungulates,Mycobacterium avium,Bacteria,Actinobacteria,1,1,NA,terrestrial,Lal and Ashraf 1993
Bos_frontalis,NA,NA,NA,NA,NA,ungulates,Paramphistomum epiclitum,Helminth,Platyhelminthes,1,1,NA,terrestrial,Zahedi et al 1983
Bos_grunniens,NA,NA,NA,NA,NA,ungulates,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.24,155,NA,terrestrial,Barman et al 1999
Boselaphus_tragocamelus,Cetartiodactyla,Bovidae,Boselaphus,LC,169e3,ungulates,Dermacentor auratus,Arthropod,Arthropoda,NA,NA,NA,terrestrial,Hoogstraal and Wassef 1985a
Brachyteles_arachnoides,Primates,Atelidae,Brachyteles,EN,13499.9,primates,Entamoeba hartmanni,Protozoa,Sarcomastigophora,0.08,23,NA,terrestrial,Milton 1986
Brachyteles_arachnoides,Primates,Atelidae,Brachyteles,EN,13499.9,primates,Graphidiodes berlai,Helminth,Nematoda,0.8,15,Fecal,terrestrial,Stuart et al. 1993
Brachyteles_arachnoides,Primates,Atelidae,Brachyteles,EN,13499.9,primates,Paraoxyuronema brachytelesi,Helminth,Nematoda,NA,NA,Tissue,terrestrial,Hugot 1999
Brachyteles_arachnoides,Primates,Atelidae,Brachyteles,EN,13499.9,primates,Paraoxyuronema brachytelesi,Helminth,Nematoda,NA,NA,NA,terrestrial,Hugot et al. 1996
Brachyteles_arachnoides,Primates,Atelidae,Brachyteles,EN,13499.9,primates,Plasmodium brasilianum,Protozoa,Apicomplexa,0.096,21,Tissue,terrestrial,Deane et al. 1969
Brachyteles_arachnoides,Primates,Atelidae,Brachyteles,EN,13499.9,primates,Plasmodium brasilianum,Protozoa,Apicomplexa,NA,NA,NA,terrestrial,Coatney et al 1971
